,index,Pearson correlation,Gene,Slide,Method
1667,RARA,-0.047959491247024,RARA,CID4465,HisToGene
1668,TOP2A,0.1921767443697812,TOP2A,CID4465,HisToGene
1669,CCR7,-0.0830777329579118,CCR7,CID4465,HisToGene
1670,KRT15,0.0830995054685173,KRT15,CID4465,HisToGene
1671,HSD17B1,0.0361439848626456,HSD17B1,CID4465,HisToGene
1672,CNTD1,0.0717502959320991,CNTD1,CID4465,HisToGene
1673,BECN1,0.126545714321668,BECN1,CID4465,HisToGene
1674,PSME3,0.1616806197090656,PSME3,CID4465,HisToGene
1675,HOXB2,-0.0535270855306527,HOXB2,CID4465,HisToGene
1676,HOXB7,-0.001136198900005,HOXB7,CID4465,HisToGene
1677,UBE2Z,0.1558492361486056,UBE2Z,CID4465,HisToGene
1678,ZNF652,0.0402524761014624,ZNF652,CID4465,HisToGene
1679,SPOP,0.0355422542578446,SPOP,CID4465,HisToGene
1680,SLC35B1,0.2038196637792164,SLC35B1,CID4465,HisToGene
1681,FAM117A,0.0763186630808877,FAM117A,CID4465,HisToGene
1682,PDK2,0.0365969536143046,PDK2,CID4465,HisToGene
1683,EME1,0.0565098693039448,EME1,CID4465,HisToGene
1684,TOB1,0.1502235704693351,TOB1,CID4465,HisToGene
1685,TOM1L1,0.129582910875854,TOM1L1,CID4465,HisToGene
1686,CUEDC1,0.0951803065134733,CUEDC1,CID4465,HisToGene
1687,VEZF1,0.0737551378634368,VEZF1,CID4465,HisToGene
1688,RAD51C,0.1235289307059691,RAD51C,CID4465,HisToGene
1689,CLTC,0.1025717493131487,CLTC,CID4465,HisToGene
1690,PTRH2,0.1291961419769141,PTRH2,CID4465,HisToGene
1691,DCAF7,0.1537016146591757,DCAF7,CID4465,HisToGene
1692,CCDC47,0.061393660557211,CCDC47,CID4465,HisToGene
1693,DDX42,0.0823940596043879,DDX42,CID4465,HisToGene
1694,DDX5,0.0454274362676463,DDX5,CID4465,HisToGene
1695,CEP95,0.1141208328908136,CEP95,CID4465,HisToGene
1696,SMURF2,0.0727787157669039,SMURF2,CID4465,HisToGene
1697,CACNG4,-0.0171220534453091,CACNG4,CID4465,HisToGene
1698,HELZ,0.0645172145975422,HELZ,CID4465,HisToGene
1699,PSMD12,0.1843345252036315,PSMD12,CID4465,HisToGene
1700,NOL11,0.1658064078671861,NOL11,CID4465,HisToGene
1701,KPNA2,0.2106011159619989,KPNA2,CID4465,HisToGene
1702,AMZ2,0.1229230367281941,AMZ2,CID4465,HisToGene
1703,ARSG,0.0422606067789411,ARSG,CID4465,HisToGene
1704,WIPI1,0.0300779707146843,WIPI1,CID4465,HisToGene
1705,SOX9,0.2415431972550389,SOX9,CID4465,HisToGene
1706,SLC16A5,0.050913605247618,SLC16A5,CID4465,HisToGene
1707,QRICH2,0.0804862854811255,QRICH2,CID4465,HisToGene
1708,CANT1,0.1757816463956857,CANT1,CID4465,HisToGene
1709,SECTM1,0.0109771559463189,SECTM1,CID4465,HisToGene
1710,WDR45B,0.2003079694013061,WDR45B,CID4465,HisToGene
1711,RAB31,0.0601474021521448,RAB31,CID4465,HisToGene
1712,RAB27B,0.0100039966928604,RAB27B,CID4465,HisToGene
1713,TXNL1,0.1716515244259557,TXNL1,CID4465,HisToGene
1714,SHC2,0.0568067653497783,SHC2,CID4465,HisToGene
1715,AMH,0.0653312786313291,AMH,CID4465,HisToGene
1716,JSRP1,-0.0184832997440844,JSRP1,CID4465,HisToGene
1717,TLE2,0.0621834250397865,TLE2,CID4465,HisToGene
1718,CAPS,0.1032759847678977,CAPS,CID4465,HisToGene
1719,ANGPTL4,0.0215192078134902,ANGPTL4,CID4465,HisToGene
1720,DNMT1,0.0973958751110885,DNMT1,CID4465,HisToGene
1721,LDLR,0.134774520776172,LDLR,CID4465,HisToGene
1722,CILP2,0.08854406252337,CILP2,CID4465,HisToGene
1723,POP4,0.0253451377950971,POP4,CID4465,HisToGene
1724,CCNE1,0.0025437027807894,CCNE1,CID4465,HisToGene
1725,PDCD5,0.2479978620149976,PDCD5,CID4465,HisToGene
1726,FXYD3,0.0346865601954537,FXYD3,CID4465,HisToGene
1727,SYNE4,0.0498059330761418,SYNE4,CID4465,HisToGene
1728,ZNF146,0.171558843595055,ZNF146,CID4465,HisToGene
1729,SIPA1L3,0.1744304168260967,SIPA1L3,CID4465,HisToGene
1730,MAP4K1,-0.0004828176023158,MAP4K1,CID4465,HisToGene
1731,GMFG,-0.0253077969457362,GMFG,CID4465,HisToGene
1732,ZFP36,0.0738101843799403,ZFP36,CID4465,HisToGene
1733,LYPD3,0.0467490524210166,LYPD3,CID4465,HisToGene
1734,BCAM,0.0775240995775363,BCAM,CID4465,HisToGene
1735,FOSB,0.011966554256288,FOSB,CID4465,HisToGene
1736,BCL2L12,0.1825716106441176,BCL2L12,CID4465,HisToGene
1737,ZNF480,0.1204299043955652,ZNF480,CID4465,HisToGene
1738,SH3YL1,0.0952680443726699,SH3YL1,CID4465,HisToGene
1739,RSAD2,0.0103954796988542,RSAD2,CID4465,HisToGene
1740,ID2,0.151519568793661,ID2,CID4465,HisToGene
1741,ASAP2,0.1440194698189986,ASAP2,CID4465,HisToGene
1742,YWHAQ,0.1398410556326174,YWHAQ,CID4465,HisToGene
1743,RRM2,0.261179278352495,RRM2,CID4465,HisToGene
1744,ODC1,0.160239594247429,ODC1,CID4465,HisToGene
1745,TRIB2,0.1653832150591986,TRIB2,CID4465,HisToGene
1746,DDX1,0.1444383354500551,DDX1,CID4465,HisToGene
1747,SMC6,0.1403810079903607,SMC6,CID4465,HisToGene
1748,EIF2AK2,-0.0237884100018846,EIF2AK2,CID4465,HisToGene
1749,CEBPZ,0.0998298944803247,CEBPZ,CID4465,HisToGene
1750,HNRNPLL,-0.0928899162206202,HNRNPLL,CID4465,HisToGene
1751,SRSF7,0.2522789492331084,SRSF7,CID4465,HisToGene
1752,PKDCC,0.0547328910962631,PKDCC,CID4465,HisToGene
1753,EPAS1,0.0109711529471043,EPAS1,CID4465,HisToGene
1754,EPCAM,0.2567981745472721,EPCAM,CID4465,HisToGene
1755,MSH2,0.1578914360849464,MSH2,CID4465,HisToGene
1756,MTIF2,0.1216238579578939,MTIF2,CID4465,HisToGene
1757,COMMD1,0.2129930319105838,COMMD1,CID4465,HisToGene
1758,VPS54,0.0868111822967019,VPS54,CID4465,HisToGene
1759,ANTXR1,0.0971178395224355,ANTXR1,CID4465,HisToGene
1760,SNRPG,0.2487156745090883,SNRPG,CID4465,HisToGene
1761,MPHOSPH10,0.1085646698006707,MPHOSPH10,CID4465,HisToGene
1762,ZNF638,0.1007753399334817,ZNF638,CID4465,HisToGene
1763,BOLA3,0.2305174619191244,BOLA3,CID4465,HisToGene
1764,COA5,0.1732364744522059,COA5,CID4465,HisToGene
1765,UNC50,0.105368055111985,UNC50,CID4465,HisToGene
1766,MGAT4A,0.0094828821305015,MGAT4A,CID4465,HisToGene
1767,EIF5B,-0.073673337379038,EIF5B,CID4465,HisToGene
1768,REV1,0.0464834298903646,REV1,CID4465,HisToGene
1769,FHL2,0.0911247328173778,FHL2,CID4465,HisToGene
1770,GCC2,0.0068311947409132,GCC2,CID4465,HisToGene
1771,LIMS1,-0.0015287811863808,LIMS1,CID4465,HisToGene
1772,RANBP2,0.0590770677852397,RANBP2,CID4465,HisToGene
1773,SOWAHC,0.0742973598965074,SOWAHC,CID4465,HisToGene
1774,IL1RN,-0.0016579340683818,IL1RN,CID4465,HisToGene
1775,NIFK,0.1577023689535013,NIFK,CID4465,HisToGene
1776,IWS1,0.0293314839875869,IWS1,CID4465,HisToGene
1777,HS6ST1,0.2395562197861601,HS6ST1,CID4465,HisToGene
1778,CXCR4,-0.0964482114578881,CXCR4,CID4465,HisToGene
1779,KYNU,-0.1284986704287413,KYNU,CID4465,HisToGene
1780,TANC1,0.0668500137951859,TANC1,CID4465,HisToGene
1781,ITGB6,-0.0555750745934091,ITGB6,CID4465,HisToGene
1782,FAP,0.0667303493467741,FAP,CID4465,HisToGene
1783,ITGA6,0.028249254588299,ITGA6,CID4465,HisToGene
1784,COL3A1,0.1435031033382955,COL3A1,CID4465,HisToGene
1785,COL5A2,0.1043856405808561,COL5A2,CID4465,HisToGene
1786,WDR75,0.1039195150165133,WDR75,CID4465,HisToGene
1787,SLC40A1,0.1331894341523934,SLC40A1,CID4465,HisToGene
1788,ASNSD1,-0.034546550354205,ASNSD1,CID4465,HisToGene
1789,ORMDL1,0.190834422064354,ORMDL1,CID4465,HisToGene
1790,PMS1,0.0631717522376616,PMS1,CID4465,HisToGene
1791,STAT1,-0.0522270621484644,STAT1,CID4465,HisToGene
1792,SPATS2L,0.0744834372103963,SPATS2L,CID4465,HisToGene
1793,TMEM237,0.1584829064850467,TMEM237,CID4465,HisToGene
1794,FASTKD2,0.1056215739377876,FASTKD2,CID4465,HisToGene
1795,FN1,0.0076867171152137,FN1,CID4465,HisToGene
1796,SP110,0.0402454222743273,SP110,CID4465,HisToGene
1797,EFHD1,0.2010892575987438,EFHD1,CID4465,HisToGene
1798,GPCPD1,-0.0329146881124489,GPCPD1,CID4465,HisToGene
1799,NAA20,0.2049810796233248,NAA20,CID4465,HisToGene
1800,SAMHD1,0.1493771016041443,SAMHD1,CID4465,HisToGene
1801,SLPI,-0.0957903110409628,SLPI,CID4465,HisToGene
1802,SLC2A10,0.0392040690014485,SLC2A10,CID4465,HisToGene
1803,SULF2,-0.1124825858330925,SULF2,CID4465,HisToGene
1804,PREX1,0.0106437475878419,PREX1,CID4465,HisToGene
1805,ZNFX1,-0.0439485683197385,ZNFX1,CID4465,HisToGene
1806,PFDN4,0.0930503078802291,PFDN4,CID4465,HisToGene
1807,BMP7,0.1103869000973526,BMP7,CID4465,HisToGene
1808,LAMA5,0.0019458782676105,LAMA5,CID4465,HisToGene
1809,EEF1A2,0.0427366189625089,EEF1A2,CID4465,HisToGene
1810,HELZ2,-0.0039953397030411,HELZ2,CID4465,HisToGene
1811,STMN3,0.0770099573119838,STMN3,CID4465,HisToGene
1812,CXADR,0.1644566804313931,CXADR,CID4465,HisToGene
1813,ADAMTS1,0.1108032771513116,ADAMTS1,CID4465,HisToGene
1814,CCT8,0.1662428710814345,CCT8,CID4465,HisToGene
1815,MIS18A,0.1165621304363748,MIS18A,CID4465,HisToGene
1816,MX1,0.0150737209581845,MX1,CID4465,HisToGene
1817,TFF3,0.001848475585903,TFF3,CID4465,HisToGene
1818,TRPM2,0.0122175039663547,TRPM2,CID4465,HisToGene
1819,SUMO3,0.1207746492412897,SUMO3,CID4465,HisToGene
1820,PTTG1IP,0.1346200812925927,PTTG1IP,CID4465,HisToGene
1821,FAM207A,0.0392847787124582,FAM207A,CID4465,HisToGene
1822,SPATC1L,0.0585101509409821,SPATC1L,CID4465,HisToGene
1823,TBX1,0.0357215067002769,TBX1,CID4465,HisToGene
1824,IGLC7,0.0626295363093799,IGLC7,CID4465,HisToGene
1825,MMP11,0.121409573414235,MMP11,CID4465,HisToGene
1826,CHEK2,0.1250693341350464,CHEK2,CID4465,HisToGene
1827,XBP1,0.0172859735398365,XBP1,CID4465,HisToGene
1828,SEC14L2,0.0948241240838483,SEC14L2,CID4465,HisToGene
1829,APOL6,0.0305323013934183,APOL6,CID4465,HisToGene
1830,APOL3,0.0366130922801805,APOL3,CID4465,HisToGene
1831,APOL1,0.1156811177865283,APOL1,CID4465,HisToGene
1832,C1QTNF6,-0.0173314612393274,C1QTNF6,CID4465,HisToGene
1833,ADSL,0.1670051888224301,ADSL,CID4465,HisToGene
1834,RBX1,0.1836279373614726,RBX1,CID4465,HisToGene
1835,LSM3,0.2235329137746303,LSM3,CID4465,HisToGene
1836,TOP2B,0.1254908190408214,TOP2B,CID4465,HisToGene
1837,EXOSC7,0.1218827531417056,EXOSC7,CID4465,HisToGene
1838,LTF,-0.0730479825433161,LTF,CID4465,HisToGene
1839,GNL3,0.1944801043988257,GNL3,CID4465,HisToGene
1840,PDHB,0.1550763764183607,PDHB,CID4465,HisToGene
1841,THOC7,0.1385854641451325,THOC7,CID4465,HisToGene
1842,PSMD6,0.1689974571402978,PSMD6,CID4465,HisToGene
1843,COL8A1,0.11864746248049,COL8A1,CID4465,HisToGene
1844,CMSS1,0.0808435319675521,CMSS1,CID4465,HisToGene
1845,NIT2,0.113974531553778,NIT2,CID4465,HisToGene
1846,ATG3,0.157810303156525,ATG3,CID4465,HisToGene
1847,COX17,0.2524701865857373,COX17,CID4465,HisToGene
1848,FSTL1,0.078575871923512,FSTL1,CID4465,HisToGene
1849,DTX3L,0.0620230323516323,DTX3L,CID4465,HisToGene
1850,PARP14,0.0628490107449573,PARP14,CID4465,HisToGene
1851,PDIA5,-0.0415575738725111,PDIA5,CID4465,HisToGene
1852,CHCHD6,0.1151374305713424,CHCHD6,CID4465,HisToGene
1853,PLSCR1,-0.0207519093821453,PLSCR1,CID4465,HisToGene
1854,HPS3,0.125112186487887,HPS3,CID4465,HisToGene
1855,CP,-0.1607091439274559,CP,CID4465,HisToGene
1856,PFN2,0.2473871294579149,PFN2,CID4465,HisToGene
1857,SIAH2,0.1569634207189194,SIAH2,CID4465,HisToGene
1858,RARRES1,-0.1713128217906782,RARRES1,CID4465,HisToGene
1859,TRIM59,0.1176626295359334,TRIM59,CID4465,HisToGene
1860,SPTSSB,0.0917427320167627,SPTSSB,CID4465,HisToGene
1861,TNFSF10,-0.0621974254834229,TNFSF10,CID4465,HisToGene
1862,ECT2,0.1732973955224367,ECT2,CID4465,HisToGene
1863,DNAJC19,0.2004127567229316,DNAJC19,CID4465,HisToGene
1864,MCCC1,0.0839698876296178,MCCC1,CID4465,HisToGene
1865,MAGEF1,0.1867158329229217,MAGEF1,CID4465,HisToGene
1866,RFC4,0.1424228978596816,RFC4,CID4465,HisToGene
1867,APOD,0.0022313725582308,APOD,CID4465,HisToGene
1868,QDPR,0.1009642262351856,QDPR,CID4465,HisToGene
1869,LAP3,-0.020622245921259,LAP3,CID4465,HisToGene
1870,UGDH,0.1477566894929026,UGDH,CID4465,HisToGene
1871,SMIM14,0.0816433057951284,SMIM14,CID4465,HisToGene
1872,JCHAIN,0.095037772992981,JCHAIN,CID4465,HisToGene
1873,CXCL9,0.1535709448339382,CXCL9,CID4465,HisToGene
1874,CXCL10,0.1069076364746519,CXCL10,CID4465,HisToGene
1875,CXCL13,0.1399604913905416,CXCL13,CID4465,HisToGene
1876,SPP1,0.0312061979047982,SPP1,CID4465,HisToGene
1877,PPP3CA,0.0263750816246197,PPP3CA,CID4465,HisToGene
1878,PPA2,0.0317013638529913,PPA2,CID4465,HisToGene
1879,NPNT,0.0697741186433112,NPNT,CID4465,HisToGene
1880,EXOSC9,0.1432916452431102,EXOSC9,CID4465,HisToGene
1881,NDUFC1,0.2015048600872987,NDUFC1,CID4465,HisToGene
1882,ELMOD2,0.074377777865004,ELMOD2,CID4465,HisToGene
1883,TBC1D9,0.064974638493735,TBC1D9,CID4465,HisToGene
1884,FBXW7,0.0185912232438597,FBXW7,CID4465,HisToGene
1885,PLEKHG4B,0.1840077372527549,PLEKHG4B,CID4465,HisToGene
1886,CMBL,-0.0184574514053236,CMBL,CID4465,HisToGene
1887,ZNF622,0.1990662744013042,ZNF622,CID4465,HisToGene
1888,DROSHA,0.0919230230209511,DROSHA,CID4465,HisToGene
1889,BRIX1,0.2087893892706704,BRIX1,CID4465,HisToGene
1890,DNAJC21,0.0663496875703612,DNAJC21,CID4465,HisToGene
1891,NUP155,0.1409734897425712,NUP155,CID4465,HisToGene
1892,IL6ST,0.0520732548297017,IL6ST,CID4465,HisToGene
1893,CCNB1,0.1506244262284191,CCNB1,CID4465,HisToGene
1894,NSA2,0.0266142352399082,NSA2,CID4465,HisToGene
1895,ZFYVE16,0.0584687763707248,ZFYVE16,CID4465,HisToGene
1896,CCNH,0.1050836541786093,CCNH,CID4465,HisToGene
1897,NR2F1,0.0451063737585909,NR2F1,CID4465,HisToGene
1898,HSD17B4,0.0850283152689381,HSD17B4,CID4465,HisToGene
1899,LMNB1,0.1643338802426829,LMNB1,CID4465,HisToGene
1900,GDF9,-0.0213200848463653,GDF9,CID4465,HisToGene
1901,CXCL14,0.0439075657099472,CXCL14,CID4465,HisToGene
1902,CXXC5,0.1396425444794452,CXXC5,CID4465,HisToGene
1903,PTTG1,0.1708447628969251,PTTG1,CID4465,HisToGene
1904,STC2,0.0460549111337665,STC2,CID4465,HisToGene
1905,FGFR4,0.0481295270871145,FGFR4,CID4465,HisToGene
1906,SCGB3A1,0.1112300987210771,SCGB3A1,CID4465,HisToGene
1907,PSMG4,0.1385164465052963,PSMG4,CID4465,HisToGene
1908,ECI2,0.0507460719549279,ECI2,CID4465,HisToGene
1909,MCUR1,0.2116720805963673,MCUR1,CID4465,HisToGene
1910,HIST1H2BD,-0.0183859220340137,HIST1H2BD,CID4465,HisToGene
1911,HLA-F,-0.1223142886676411,HLA-F,CID4465,HisToGene
1912,ZNRD1,0.1152535365942861,ZNRD1,CID4465,HisToGene
1913,HSPA1A,0.1862003673217773,HSPA1A,CID4465,HisToGene
1914,HLA-DRB5,0.0622988263672037,HLA-DRB5,CID4465,HisToGene
1915,HLA-DQA1,0.0744543063678677,HLA-DQA1,CID4465,HisToGene
1916,TAP1,0.0121941073286617,TAP1,CID4465,HisToGene
1917,PSMB9,0.0032724299065073,PSMB9,CID4465,HisToGene
1918,HLA-DPA1,0.117331628977114,HLA-DPA1,CID4465,HisToGene
1919,VPS52,0.0464288090736731,VPS52,CID4465,HisToGene
1920,MDFI,-0.004819988175559,MDFI,CID4465,HisToGene
1921,PTK7,0.0883687010114832,PTK7,CID4465,HisToGene
1922,TFAP2B,-0.1100675472337796,TFAP2B,CID4465,HisToGene
1923,COL12A1,0.0945365488082833,COL12A1,CID4465,HisToGene
1924,MYO6,0.17394465514149,MYO6,CID4465,HisToGene
1925,SYNCRIP,0.157434705144745,SYNCRIP,CID4465,HisToGene
1926,RARS2,0.1491448457268558,RARS2,CID4465,HisToGene
1927,CD24,0.0843901614056368,CD24,CID4465,HisToGene
1928,GTF3C6,0.1612814797615944,GTF3C6,CID4465,HisToGene
1929,HDAC2,0.1839745411079113,HDAC2,CID4465,HisToGene
1930,COL10A1,0.0880565111362731,COL10A1,CID4465,HisToGene
1931,MAN1A1,0.0098943221063536,MAN1A1,CID4465,HisToGene
1932,HSF2,0.1455175132661949,HSF2,CID4465,HisToGene
1933,SERINC1,0.0576795760824696,SERINC1,CID4465,HisToGene
1934,SMPDL3A,0.0210689750089925,SMPDL3A,CID4465,HisToGene
1935,HDDC2,0.2055266634946754,HDDC2,CID4465,HisToGene
1936,CENPW,-0.0076191147672586,CENPW,CID4465,HisToGene
1937,PTPRK,0.141941395885405,PTPRK,CID4465,HisToGene
1938,MED23,0.1303149545841378,MED23,CID4465,HisToGene
1939,ENPP1,0.0963027905454059,ENPP1,CID4465,HisToGene
1940,STX7,-0.0063732415613728,STX7,CID4465,HisToGene
1941,SLC18B1,0.0596863796786027,SLC18B1,CID4465,HisToGene
1942,MAP7,0.1137156118226799,MAP7,CID4465,HisToGene
1943,ARFGEF3,0.0441153621110965,ARFGEF3,CID4465,HisToGene
1944,HEBP2,0.1241146490195297,HEBP2,CID4465,HisToGene
1945,REPS1,0.1627768097823562,REPS1,CID4465,HisToGene
1946,HECA,-0.0931082435355166,HECA,CID4465,HisToGene
1947,CITED2,0.1423953653507145,CITED2,CID4465,HisToGene
1948,VTA1,0.2090229692520157,VTA1,CID4465,HisToGene
1949,ADGRG6,0.0892750032658407,ADGRG6,CID4465,HisToGene
1950,HIVEP2,0.0941616468268325,HIVEP2,CID4465,HisToGene
1951,AIG1,0.0983590985735167,AIG1,CID4465,HisToGene
1952,PEX3,0.1107540999529768,PEX3,CID4465,HisToGene
1953,FUCA2,0.1427807947358729,FUCA2,CID4465,HisToGene
1954,LTV1,0.1423160964222115,LTV1,CID4465,HisToGene
1955,SF3B5,0.1329500278328734,SF3B5,CID4465,HisToGene
1956,SASH1,0.0501165679665299,SASH1,CID4465,HisToGene
1957,MTHFD1L,0.0631222687549919,MTHFD1L,CID4465,HisToGene
1958,FNDC1,0.0504998382954653,FNDC1,CID4465,HisToGene
1959,PDCD2,0.1912832465591557,PDCD2,CID4465,HisToGene
1960,LFNG,0.0219551826593376,LFNG,CID4465,HisToGene
1961,GLCCI1,-0.0295277248807612,GLCCI1,CID4465,HisToGene
1962,PHF14,0.0514021949146673,PHF14,CID4465,HisToGene
1963,TSPAN13,0.1961537853427979,TSPAN13,CID4465,HisToGene
1964,AGR2,0.0615539582314409,AGR2,CID4465,HisToGene
1965,GPNMB,0.1262019214021837,GPNMB,CID4465,HisToGene
1966,TRIL,0.1234554583412033,TRIL,CID4465,HisToGene
1967,SFRP4,0.2825292977443822,SFRP4,CID4465,HisToGene
1968,H2AFV,0.2310093269453207,H2AFV,CID4465,HisToGene
1969,UPP1,-0.0762120601444032,UPP1,CID4465,HisToGene
1970,BAZ1B,0.0685142161797621,BAZ1B,CID4465,HisToGene
1971,CD36,0.0578001268156316,CD36,CID4465,HisToGene
1972,SEMA3C,0.1153502066687564,SEMA3C,CID4465,HisToGene
1973,COL1A2,0.2482404299320371,COL1A2,CID4465,HisToGene
1974,TRIP6,0.0071791523642335,TRIP6,CID4465,HisToGene
1975,ACHE,0.0229913161617355,ACHE,CID4465,HisToGene
1976,SERPINE1,0.0189647661125207,SERPINE1,CID4465,HisToGene
1977,NUP205,0.0860856605138456,NUP205,CID4465,HisToGene
1978,PARP12,0.1134652322703938,PARP12,CID4465,HisToGene
1979,SSBP1,0.0326747332384015,SSBP1,CID4465,HisToGene
1980,TRBC2,-0.0896556856002354,TRBC2,CID4465,HisToGene
1981,PIP,-0.160874626203135,PIP,CID4465,HisToGene
1982,CNTNAP2,-0.0407901034886053,CNTNAP2,CID4465,HisToGene
1983,EZH2,0.205048020381555,EZH2,CID4465,HisToGene
1984,NUB1,0.1005163251480873,NUB1,CID4465,HisToGene
1985,PCM1,0.0394152932541311,PCM1,CID4465,HisToGene
1986,KIF13B,0.060308293518095,KIF13B,CID4465,HisToGene
1987,ERLIN2,0.1757216228280972,ERLIN2,CID4465,HisToGene
1988,BRF2,0.1422332886926346,BRF2,CID4465,HisToGene
1989,ADGRA2,-0.0139896581917771,ADGRA2,CID4465,HisToGene
1990,RAB11FIP1,0.0489204350496157,RAB11FIP1,CID4465,HisToGene
1991,EIF4EBP1,0.1610351617819384,EIF4EBP1,CID4465,HisToGene
1992,ASH2L,0.0868477650726943,ASH2L,CID4465,HisToGene
1993,LSM1,0.1356080311802697,LSM1,CID4465,HisToGene
1994,PLPP5,0.1169587856905157,PLPP5,CID4465,HisToGene
1995,DDHD2,0.0642243792047746,DDHD2,CID4465,HisToGene
1996,FGFR1,0.101597562811308,FGFR1,CID4465,HisToGene
1997,TM2D2,0.1227759550212886,TM2D2,CID4465,HisToGene
1998,HOOK3,0.017929553179436,HOOK3,CID4465,HisToGene
1999,CEBPD,-0.0844066349435823,CEBPD,CID4465,HisToGene
2000,ATP6V1H,0.1477771262692845,ATP6V1H,CID4465,HisToGene
2001,GGH,0.2341027001358431,GGH,CID4465,HisToGene
2002,RDH10,-0.1513058352793479,RDH10,CID4465,HisToGene
2003,E2F5,0.1554582064387805,E2F5,CID4465,HisToGene
2004,WWP1,-0.0119564892543603,WWP1,CID4465,HisToGene
2005,RMDN1,0.0603724440616338,RMDN1,CID4465,HisToGene
2006,CPNE3,0.1252753941713333,CPNE3,CID4465,HisToGene
2007,INTS8,0.211396755181801,INTS8,CID4465,HisToGene
2008,TSPYL5,0.1590855661773733,TSPYL5,CID4465,HisToGene
2009,EIF3E,0.0701636269516733,EIF3E,CID4465,HisToGene
2010,ENY2,0.1921585795456548,ENY2,CID4465,HisToGene
2011,TRPS1,0.1585915760021761,TRPS1,CID4465,HisToGene
2012,RAD21,0.1923236641363121,RAD21,CID4465,HisToGene
2013,ATAD2,0.2021177736472332,ATAD2,CID4465,HisToGene
2014,FBXO32,0.0269667341938184,FBXO32,CID4465,HisToGene
2015,TATDN1,0.0808765437153512,TATDN1,CID4465,HisToGene
2016,NSMCE2,0.1221958853180615,NSMCE2,CID4465,HisToGene
2017,ASAP1,0.091797791717564,ASAP1,CID4465,HisToGene
2018,NDRG1,0.1289460601949249,NDRG1,CID4465,HisToGene
2019,PSCA,0.0116797513655975,PSCA,CID4465,HisToGene
2020,GLI4,0.0324451754071191,GLI4,CID4465,HisToGene
2021,TOP1MT,-0.0107683510166436,TOP1MT,CID4465,HisToGene
2022,EPPK1,0.0099653409701179,EPPK1,CID4465,HisToGene
2023,OPLAH,0.0431716053969534,OPLAH,CID4465,HisToGene
2024,SLC39A4,0.1271207220362308,SLC39A4,CID4465,HisToGene
2025,LRRC24,0.0388072101897357,LRRC24,CID4465,HisToGene
2026,VLDLR,-0.0389163034053177,VLDLR,CID4465,HisToGene
2027,PLGRKT,0.0645616642668437,PLGRKT,CID4465,HisToGene
2028,NDUFB6,0.2293849489453342,NDUFB6,CID4465,HisToGene
2029,CCL19,-0.0313165806324794,CCL19,CID4465,HisToGene
2030,CCL21,0.0241515748977173,CCL21,CID4465,HisToGene
2031,DCAF10,0.1152354844396137,DCAF10,CID4465,HisToGene
2032,GCNT1,0.1029322520935424,GCNT1,CID4465,HisToGene
2033,TLE1,0.1303882564461323,TLE1,CID4465,HisToGene
2034,SPIN1,0.1059023350502537,SPIN1,CID4465,HisToGene
2035,ASPN,0.1224508332921862,ASPN,CID4465,HisToGene
2036,WNK2,0.1117825510174989,WNK2,CID4465,HisToGene
2037,FBP1,0.085403677582666,FBP1,CID4465,HisToGene
2038,TGFBR1,0.1208137078420371,TGFBR1,CID4465,HisToGene
2039,ERP44,0.0717094524396006,ERP44,CID4465,HisToGene
2040,TEX10,0.0448744259436882,TEX10,CID4465,HisToGene
2041,TNC,0.1525340539063913,TNC,CID4465,HisToGene
2042,PSMD5,0.0894187970278202,PSMD5,CID4465,HisToGene
2043,PHF19,0.0238285600407067,PHF19,CID4465,HisToGene
2044,STOM,0.0456914372885759,STOM,CID4465,HisToGene
2045,PRRX2,0.1159190940235667,PRRX2,CID4465,HisToGene
2046,NUP214,0.0612647655558794,NUP214,CID4465,HisToGene
2047,PTGDS,0.1162844925666145,PTGDS,CID4465,HisToGene
2048,OFD1,0.1068952559582159,OFD1,CID4465,HisToGene
2049,SMS,0.2369248172630289,SMS,CID4465,HisToGene
2050,CYBB,0.0306833347904223,CYBB,CID4465,HisToGene
2051,ITM2A,0.0110532964969101,ITM2A,CID4465,HisToGene
2052,SH3BGRL,-0.000219845547866,SH3BGRL,CID4465,HisToGene
2053,BEX3,0.1493166014474888,BEX3,CID4465,HisToGene
2054,PHF6,0.1821275094366018,PHF6,CID4465,HisToGene
2055,ISG15,0.1259064413706972,ISG15,CID44971,HisToGene
2056,PLA2G2D,0.1006600919289781,PLA2G2D,CID44971,HisToGene
2057,CAMK2N1,0.2319458236667069,CAMK2N1,CID44971,HisToGene
2058,USP48,0.1790039467810958,USP48,CID44971,HisToGene
2059,TCEA3,0.229020901630007,TCEA3,CID44971,HisToGene
2060,PNRC2,0.3055408084926498,PNRC2,CID44971,HisToGene
2061,LDLRAP1,0.1542518931401758,LDLRAP1,CID44971,HisToGene
2062,IFI6,0.0802380537376054,IFI6,CID44971,HisToGene
2063,PSMB2,0.3210724759452747,PSMB2,CID44971,HisToGene
2064,GNL2,0.2583253494211515,GNL2,CID44971,HisToGene
2065,SF3A3,0.3018336584860461,SF3A3,CID44971,HisToGene
2066,UTP11,0.2388228223233257,UTP11,CID44971,HisToGene
2067,AKIRIN1,-0.0635474954127287,AKIRIN1,CID44971,HisToGene
2068,MFSD2A,0.0100100050599681,MFSD2A,CID44971,HisToGene
